UserId,product_list
17015,"[12371244, 12407692, 12658258, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17023,"[11659578, 12407790, 12658398, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17029,"[11147290, 12360380, 11659620, 11659552, 11714576, 12406904, 12437326, 12657562, 12657622, 12658000]"
17033,"[11407382, 11139192, 11139194, 11360894, 11603772, 11659122, 11659358, 11659364, 11659366, 12371286]"
17034,"[12658260, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17039,"[11659030, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17042,"[12657550, 11659102, 11659110, 13039482, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17083,"[11714462, 12658038, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17084,"[11361056, 11659146, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17093,"[13064966, 14122820, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17096,"[11460676, 12657510, 12657572, 12657656, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17097,"[11659218, 11659958, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17115,"[11407216, 11659288, 11659422, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17137,"[13039774, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17140,"[12657732, 12658544, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17147,"[11659950, 12407672, 12407776, 12657580, 12658604, 12658000, 11659004, 11360668, 11360688, 12371282]"
17168,"[11659026, 11714428, 12657432, 12658534, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17174,"[12657774, 12658604, 12658614, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17190,"[11658944, 11603772, 11659144, 11659246, 12406874, 12406894, 12407382, 12407390, 12658000, 11659004]"
17204,"[12657774, 11658984, 11659332, 12657372, 12657482, 12657500, 12657772, 12658212, 12658298, 12658320]"
17240,"[12407042, 11659918, 11714458, 12407354, 12407772, 12407792, 12658044, 12658316, 12658604, 12658000]"
17252,"[12407792, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17258,"[13039658, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17267,"[12406936, 12696926, 13039844, 13039846, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17281,"[12658118, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17282,"[12406872, 12407794, 12995906, 13202658, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17284,"[12407880, 12658362, 12658676, 13039516, 13039646, 12658000, 11659004, 11360668, 11360688, 12371282]"
17291,"[11659068, 13039846, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17294,"[11659804, 11659822, 12658344, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17304,"[11659564, 12407678, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17314,"[13039526, 13039650, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17320,"[11714700, 12407110, 12407158, 12407774, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17325,"[12658490, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17330,"[11460910, 12407596, 13039848, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17333,"[13653656, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17335,"[12658312, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17339,"[11603796, 12658384, 13039464, 13039466, 13039488, 13653650, 12658000, 11659004, 11360668, 11360688]"
17363,"[11659520, 12658370, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17385,"[12407132, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17407,"[12407726, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17410,"[13039466, 13039488, 13039492, 13039518, 13039624, 13039630, 13039846, 12658000, 11659004, 11360668]"
17422,"[11659126, 12322664, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17446,"[11659216, 12360388, 12657366, 12658634, 12658682, 13038962, 12658000, 11659004, 11360668, 11360688]"
17450,"[12360434, 12407790, 12658378, 11361010, 12360464, 12407744, 12407796, 12657500, 12658326, 12658344]"
17456,"[11659340, 11714484, 12657430, 11603770, 11659026, 11659124, 11659242, 11659406, 12657366, 13773580]"
17457,"[11658946, 12657366, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17467,"[11659022, 11659220, 12360382, 12407416, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17473,"[11659534, 12371378, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17491,"[12406904, 12407390, 12657532, 12696914, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17495,"[11658994, 11659588, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17499,"[12360390, 12658352, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17500,"[11481082, 11460988, 11481080, 11659362, 12657538, 12657642, 12696914, 12658000, 11659004, 11360668]"
17503,"[12657646, 12657364, 12657656, 12658096, 12658122, 12658674, 12658000, 11659004, 11360668, 11360688]"
17528,"[12407592, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17534,"[11659742, 11659780, 11659950, 13039792, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17538,"[11407114, 11659530, 12406940, 12658692, 11659284, 11659604, 12371356, 12995908, 13039846, 13039904]"
17541,"[12371378, 11659578, 12407824, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17550,"[11659580, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17553,"[11460926, 11659616, 11659742, 13039842, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276]"
17555,"[11659742, 11360912, 11407264, 11407400, 11407416, 11460902, 11460966, 11659542, 11659566, 11659630]"
17558,"[12371308, 12657618, 12658512, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17568,"[11659182, 12657612, 12657638, 12657794, 12658212, 12696926, 12658000, 11659004, 11360668, 11360688]"
17573,"[12406880, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17587,"[12360388, 12696928, 11145748, 12360376, 12407792, 12407814, 12657724, 12658228, 12658300, 12658000]"
17591,"[11659024, 12657732, 12658184, 12658616, 12406862, 12657754, 12658104, 12658000, 11659004, 11360668]"
17606,"[12407840, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17608,"[12658502, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602, 11147534]"
17612,"[11360886, 11407374, 11407412, 11461042, 11481024, 11481078, 11481084, 12658000, 11659004, 11360668]"
17614,"[11361056, 11659578, 11659688, 11659798, 11659860, 11659964, 11714570, 12407830, 12658000, 11659004]"
17634,"[12371374, 12360424, 12407058, 12407206, 12407706, 12407730, 12658000, 11659004, 11360668, 11360688]"
17649,"[12407826, 12658380, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602]"
17656,"[11659090, 12657634, 12657636, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276]"
17658,"[11361046, 11461040, 12407010, 12407318, 12658462, 12995872, 13038874, 12658000, 11659004, 11360668]"
17671,"[11659554, 12371378, 12658436, 12658480, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198]"
17674,"[12407774, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602, 11147534]"
17680,"[11659250, 11659362, 12407494, 12658406, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198]"
17690,"[11659526, 11714540, 12407796, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276]"
17706,"[11659624, 11659670, 11659686, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276]"
17707,"[11480992, 11659518, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602]"
17776,"[11659630, 12322658, 12407798, 13039044, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198]"
17789,"[11145762, 11659570, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602]"
17795,"[12407474, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602, 11147534]"
17812,"[12371368, 11360764, 11659538, 11659548, 11659734, 12407656, 12658000, 11659004, 11360668, 11360688]"
17829,"[11141530, 12658690, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602]"
17830,"[12658444, 12658480, 13039782, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276]"
17838,"[12658334, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602, 11147534]"
17852,"[12658350, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602, 11147534]"
17856,"[12657732, 12658482, 13039516, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276]"
17863,"[13202644, 13202646, 13202662, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276]"
17868,"[11658980, 11658984, 11659534, 11659620, 11659764, 12407728, 12658000, 11659004, 11360668, 11360688]"
17871,"[11659562, 11659804, 11659934, 12371242, 12371376, 12658224, 12658000, 11659004, 11360668, 11360688]"
17878,"[11460986, 12360410, 12360420, 12658304, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198]"
17888,"[12657384, 12657386, 12658000, 11659004, 11360668, 11360688, 12371282, 11149198, 12371276, 11714602]"
17910,"[11714538, 12658440, 13039848, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17924,"[12360390, 12322660, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198, 11714602]"
17945,"[11659156, 12371246, 12406928, 12658000, 11659004, 11360668, 11360688, 12371282, 12371276, 11149198]"
17954,"[12658512, 11659864, 12657648, 11659044, 11659048, 11659050, 11659158, 11659524, 11659606, 11659712]"
17971,"[12995872, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 12371276, 11714602, 11147534]"
17972,"[12657658, 13038866, 13039024, 13039536, 13039572, 13039762, 13653538, 12658000, 11659004, 11360668]"
17986,"[11460766, 12407864, 13039042, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282]"
17990,"[12407730, 13039634, 13039742, 11481072, 11481074, 12360452, 12360460, 12371374, 12657742, 12658562]"
18007,"[11237194, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282, 12371276, 11147534]"
18009,"[13039518, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282, 12371276, 11147534]"
18010,"[12407734, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282, 12371276, 11147534]"
18021,"[11659622, 11659626, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282, 12371276]"
18038,"[11659360, 11659362, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282, 12371276]"
18054,"[11659578, 12322666, 12407830, 12658494, 13039646, 11659670, 12658404, 12658000, 11659004, 11360668]"
18060,"[11407262, 12407770, 13039846, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282]"
18066,"[12658586, 12658000, 11659004, 11360668, 11360688, 11149198, 11714602, 12371282, 12371276, 11147534]"
18071,"[11659054, 12360374, 12371930, 12399312, 12407334, 12657334, 12657406, 11407162, 11460746, 11461004]"
18075,"[11659810, 12658364, 12322648, 12407730, 12658304, 12658388, 12658442, 13039624, 11460968, 11659362]"
18080,"[12658124, 12658330, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11714602, 12371276]"
18113,"[12657370, 12658218, 11460864, 12322644, 12657340, 12657368, 12657588, 12658034, 12658404, 12973004]"
18127,"[11407262, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11714602, 12371276, 11147534]"
18144,"[12360430, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11714602, 12371276, 11147534]"
18150,"[11659314, 11714714, 12371250, 12371292, 12406996, 12407422, 12658080, 13039106, 12658000, 11659004]"
18209,"[11145740, 11145744, 11145762, 11361054, 11460676, 11460746, 11659222, 11659298, 11659566, 11659570]"
18212,"[11659346, 11714418, 12657532, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668]"
18215,"[12657620, 12658342, 13038648, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668]"
18233,"[11659546, 11360956, 11407272, 11659548, 11659570, 11659630, 11659716, 11714566, 12360450, 12658396]"
18239,"[11659224, 12407128, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668, 12371276]"
18247,"[12407742, 13038938, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668, 12371276]"
18264,"[11141306, 11659730, 12407708, 11360994, 12371376, 12657648, 11141324, 11141328, 11460902, 11659616]"
18267,"[11658984, 12407388, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668, 12371276]"
18286,"[12407730, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668, 12371276, 11147534]"
18288,"[11659538, 11659710, 11659950, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668]"
18293,"[12657872, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668, 12371276, 11147534]"
18305,"[12658440, 13039624, 12658000, 11659004, 11360668, 11360688, 11149198, 12371282, 11351668, 12371276]"
18308,"[12658182, 12658000, 11360668, 11659004, 11360688, 11149198, 11714602, 11141328, 11141306, 11141644]"
18316,"[11659298, 11659432, 11659456, 12658000, 11360668, 11659004, 11360688, 11149198, 11714602, 11141328]"
18331,"[12407168, 11360668, 12658000, 11659004, 11360688, 11714602, 11149198, 11141328, 11147290, 12657372]"
18339,"[13038940, 13038962, 11360668, 12658000, 11659004, 11360688, 11714602, 11149198, 11141328, 11147290]"
18342,"[11659624, 11659626, 11659646, 11360668, 12658000, 11659004, 11360688, 11714602, 11149198, 11141328]"
18345,"[11660008, 12407006, 11360668, 12658000, 11659004, 11360688, 11714602, 11149198, 11141328, 11147290]"
18372,"[11480992, 11659884, 11659962, 12406948, 12407456, 12657374, 12658112, 12658146, 12658682, 11360668]"
18375,"[11660162, 12658054, 11660140, 12657880, 12657966, 12657996, 13039706, 11360668, 12658000, 11659004]"
18407,"[12371340, 12406996, 12658246, 12658000, 11659004, 11360668, 11714602, 11360688, 11149198, 12371282]"
18423,"[11660054, 12407394, 12657340, 12658000, 11659004, 11360668, 12371282, 12371276, 11147534, 11360688]"
18451,"[12371378, 12658000, 11659004, 11360668, 12371282, 12371276, 11147534, 11360688, 11149198, 11714602]"
18459,"[12407214, 12407754, 12658046, 12658344, 11659534, 12658000, 11659004, 11360668, 12371282, 12371276]"
18461,"[12658600, 12658000, 11659004, 11360668, 12371282, 12371276, 11147534, 11360688, 11149198, 11714602]"
18463,"[12657732, 13038874, 12658000, 11659004, 11360668, 12371282, 12371276, 11147534, 11360688, 11149198]"
18483,"[13038848, 13064964, 14110862, 12658000, 11659004, 11360668, 12371282, 12371276, 11147534, 11360688]"
18492,"[11659046, 11659058, 11659122, 11659204, 11659244, 11659332, 11659358, 11659362, 11659364, 11659524]"
18495,"[12322660, 12658000, 11659004, 11360668, 12371282, 12371276, 11360688, 11149198, 11714602, 11147534]"
18522,"[13202662, 11141346, 11658984, 12406862, 12406874, 12406950, 12407388, 12657534, 13038974, 13039024]"
18525,"[12407390, 12658000, 11659004, 11360668, 12371282, 11360688, 11149198, 12371276, 11714602, 11147534]"
18543,"[11659142, 12360438, 12406880, 12407132, 12696928, 12658000, 11659004, 11360668, 12371282, 11360688]"
18548,"[11714306, 12658000, 11659004, 11360668, 12371282, 11360688, 11149198, 12371276, 11714602, 11147534]"
18553,"[11480992, 11360642, 11361056, 11460864, 11659880, 11659960, 12371376, 12371378, 12406890, 12407398]"
18564,"[11659548, 11714458, 12360444, 12657796, 12658078, 13039480, 12658000, 11659004, 11360668, 12371282]"
18567,"[11659246, 11659722, 12658000, 11659004, 11360668, 12371282, 11360688, 11149198, 12371276, 11714602]"
18572,"[11145740, 11147268, 11148922, 11148984, 11237196, 11335962, 11360760, 11360870, 11361044, 11407194]"
18615,"[12406954, 12407674, 12658388, 12658000, 11659004, 11360668, 13039892, 12371282, 11360688, 11149198]"
18617,"[11141306, 11481082, 11659314, 11659860, 12407790, 12657628, 12658520, 12658000, 11659004, 11360668]"
18631,"[13038946, 13039816, 13039840, 11659432, 12407006, 12407754, 12658120, 12658122, 12658306, 12658464]"
18634,"[11659806, 12657440, 12657442, 13039530, 12658000, 11659004, 11360668, 13039892, 12371282, 11360688]"
18673,"[11658984, 11659514, 11659654, 11659812, 12407834, 12658000, 13039892, 13039024, 11659004, 11360668]"
18682,"[12657728, 12657754, 12658416, 12658000, 13039892, 13039024, 11659004, 11714602, 11360668, 12371282]"
18683,"[12406986, 12658512, 12658000, 13039892, 13039024, 11659004, 11714602, 11360668, 12371282, 13038932]"
18704,"[12360438, 12658000, 13039892, 13039024, 11659004, 11714602, 11360668, 12371282, 13038932, 13038940]"
